"","win60s","RunName","drowsy","snTime_0","snTime_1","snTime_2","snTime_3","snTime_4","snTime_5","snTime_6","snTime_7","snTime_8","snTime_9","snTime_10","snTime_11","snTime_12","snTime_13","snTime_14","snTime_15","snTime_16","snTime_17","snTime_18","snTime_19","snTime_20","snTime_21","snTime_22","snTime_23","snTime_24","snTime_25","snTime_26","snTime_27","snTime_28","snTime_29","snTime_30","snTime_31","snTime_32","snTime_33","snTime_34","snTime_35","snTime_36","snTime_37","snTime_38","snTime_39","snTime_40","snTime_41","snTime_42","snTime_43","snTime_44","snTime_45","snTime_46","snTime_47","snTime_48","snTime_49","snTime_50","snTime_51","snTime_52","snTime_53","snTime_54","snTime_55","snTime_56","snTime_57","snTime_58","snTime_59","snTime_60","anTime_0","anTime_1","anTime_2","anTime_3","anTime_4","anTime_5","anTime_6","anTime_7","anTime_8","anTime_9","anTime_10","anTime_11","anTime_12","anTime_13","anTime_14","anTime_15","anTime_16","anTime_17","anTime_18","anTime_19","anTime_20","anTime_21","anTime_22","anTime_23","anTime_24","anTime_25","anTime_26","anTime_27","anTime_28","anTime_29","anTime_30","anTime_31","anTime_32","anTime_33","anTime_34","anTime_35","anTime_36","anTime_37","anTime_38","anTime_39","anTime_40","anTime_41","anTime_42","anTime_43","anTime_44","anTime_45","anTime_46","anTime_47","anTime_48","anTime_49","anTime_50","anTime_51","anTime_52","anTime_53","anTime_54","anTime_55","anTime_56","anTime_57","anTime_58","anTime_59","anTime_60","bnTime_0","bnTime_1","bnTime_2","bnTime_3","bnTime_4","bnTime_5","bnTime_6","bnTime_7","bnTime_8","bnTime_9","bnTime_10","bnTime_11","bnTime_12","bnTime_13","bnTime_14","bnTime_15","bnTime_16","bnTime_17","bnTime_18","bnTime_19","bnTime_20","bnTime_21","bnTime_22","bnTime_23","bnTime_24","bnTime_25","bnTime_26","bnTime_27","bnTime_28","bnTime_29","bnTime_30","bnTime_31","bnTime_32","bnTime_33","bnTime_34","bnTime_35","bnTime_36","bnTime_37","bnTime_38","bnTime_39","bnTime_40","bnTime_41","bnTime_42","bnTime_43","bnTime_44","bnTime_45","bnTime_46","bnTime_47","bnTime_48","bnTime_49","bnTime_50","bnTime_51","bnTime_52","bnTime_53","bnTime_54","bnTime_55","bnTime_56","bnTime_57","bnTime_58","bnTime_59","bnTime_60"
"1118",36,"A_M1052OM02_3S1RNA",FALSE,-1.4068,-0.571715,-0.922285,-1.93365,-2.68045,-1.8457,0.43945,-2.6367,-1.8896,-1.3183,-2.54865,-1.03315,0.79101,-2.3285,-2.8117,-2.197,-1.0327,-0.96679,-2.06585,-2.7462,-1.38455,-2.0874,-1.7578,-0.79101,1.1426,-1.3183,-3.29555,-1.31855,-1.010315,-0.10986,1.25245,-0.43945,-0.61523,-1.2962,-1.7578,-0.92284,0.066261,1.7578,-0.10956,0.30761,-0.52734,-2.395,-0.593515,0.505025,-0.197195,-0.219295,-1.318,-0.72526,-0.044031,-1.0107,-0.65896,-1.0547,0.791225,0.5494,-1.20825,-2.1972,-1.2085,1.6481,0.022273,-1.0107,-1.4505,0.24723,0.2478,0.258795,0.259735,0.27767,0.176435,0.13347,0.19268,0.20448,0.22241,0.22223,0.222145,0.222245,0.222225,0.18865,0.187655,0.20192,0.22701,0.22732,0.227305,0.227265,0.2271,0.22728,0.22783,0.2476,0.249875,0.249415,0.23107,0.23149,0.231575,0.232585,0.260645,0.194515,0,0.13653,0.194425,0.194145,0.194245,0.21879,0.21883,0.219475,0.21981,0.274435,0.27596,0.27576,0.27584,0.275785,0.27589,0.275825,0.27586,0.253105,0.22309,0.226555,0.24942,0.2495,0.24959,0.250205,0.25023,0.250315,0.250215,0.24961,-0.0069702,-0.016462,-0.01636,-0.01196645,-0.0071185,-0.0069331,-0.0070536,-0.00751705,-0.0163415,0.00232685,-0.0069331,-0.011577,-0.016202,-0.0069331,-0.00691455,0.00243805,-0.016425,-0.0162675,-0.0070443,-0.0162675,-0.0070999,-0.0077117,-0.0070443,-0.00723895,-0.0164435,-0.0161835,-0.00703505,-0.01649,-0.0166285,-0.0167305,-0.0164895,-0.0257125,-0.0163785,0.00229905,-0.0068404,-0.00711845,-0.0069331,-0.00718335,-0.00702575,-0.0072575,-0.0065716,0.00260495,-0.016258,-0.025917,-0.0258055,-0.025991,-0.016425,-0.0169535,-0.025917,-0.0210595,-0.016499,-0.016425,-0.026241,-0.0256385,-0.0070814,-0.0072668,-0.0161745,-0.016573,-0.0256015,-0.016221,-0.0065623
"1119",37,"A_M1052OM02_3S1RNA",FALSE,-1.0112,-1.0767,-0.81315,-0.61523,-0.63733,-0.96679,-0.812635,0.21955,-1.09845,-1.4282,-1.0986,0.65926,-0.65917,-1.2744,-1.0986,-1.1638,-0.13183,-0.658745,-0.17578,-1.2305,-1.14285,-0.52734,-1.0547,-1.2305,-1.1865,-2.0653,-0.131665,0.19715,-1.31845,-0.901085,-0.352415,-0.96679,-0.549395,0.131705,-0.65917,-0.900915,-1.2306,-1.47205,-0.0225305,-0.41782,-1.29665,-1.05465,-0.65917,-0.3955,-0.1095625,0.0219725,-0.70342,-0.3955,-0.17578,-0.30761,0.19801,-0.043945,-0.96679,-1.1206,-0.043945,0.30761,-0.61523,-1.4941,-0.70312,0.527685,0.79135,0.22658,0.198365,0.198205,0.1976,0.175995,0.187325,0.18745,0.1882,0.205575,0.22193,0.103532,0,0.10598,0.14494,0.16248,0.18835,0.188285,0.203225,0.20978,0.21257,0.212925,0.212865,0.206385,0.220145,0.23081,0.23077,0.230665,0.23081,0.23062,0.230665,0.23071,0.230775,0.23077,0.23069,0.230715,0.230745,0.230735,0.230735,0.23076,0.23034,0.163865,0.16158,0.16559,0.21133,0.216785,0.21704,0.21719,0.217085,0.217115,0.21709,0.21711,0.083261,0.11503,0.19871,0.1981,0.257255,0.257205,0.257075,0.257035,0.257075,0.25731,-0.0072112,-0.0070258,-0.006998,-0.0069887,-0.00703505,-0.00703505,-0.0069331,-0.0069331,-0.0068775,-0.00687745,0.00301275,-0.0069331,-0.00729455,0.0025586,-0.00694235,-0.0067477,-0.00651595,-0.0068682,-0.00688675,-0.00683115,-0.0069331,-0.0070536,-0.00697945,-0.00709065,-0.0163045,-0.0071463,-0.01165135,-0.0164155,-0.0162485,-0.0072575,-0.0163875,-0.00724825,-0.0164155,-0.0166565,-0.007137,-0.0113636,-0.016425,-0.007239,-0.016592,-0.0209575,-0.00697945,-0.0065623,-0.00718335,-0.0069331,-0.016304,-0.00694235,-0.0162765,-0.0069331,-0.0069331,-0.0070443,-0.00722045,-0.00651595,-0.00672915,-0.00690525,-0.00702575,-0.016499,-0.00700725,-0.0161375,-0.016425,-0.0210035,-0.025694
"1120",38,"A_M1052OM02_3S1RNA",FALSE,-0.3083,-0.65917,-0.65917,1.3623,0.13183,-1.1648,-0.96679,-0.96679,-1.9775,-0.0660035,-1.07675,-1.2744,-2.7462,-3.5595,-1.1426,0.0437305,0.3955,-0.92284,-2.0215,-2.3952,-2.4168,-0.52734,-1.2304,-1.20865,-1.0327,-1.3845,-2.37315,-2.3291,-1.4723,-1.1865,0.59326,-0.83495,-1.6699,-0.54931,-1.2744,-2.5928,-1.1433,1.55985,-0.878815,-1.4502,-0.83465,-1.3847,-1.5604,-0.59291,0.1318365,0.109775,-1.0547,-1.0325,-1.384,-1.8452,-1.0554,0.92284,-0.768995,-1.49385,-1.56045,-0.65917,-0.65926,-0.087804,0.74706,-2.32895,-1.582,0.25704,0.25708,0.25703,0.25706,0.2571,0.25711,0.25704,0.25658,0.239195,0.23932,0.239145,0.239215,0.239245,0.23918,0.239285,0.24064,0.24252,0.252165,0.25347,0.253665,0.253695,0.25367,0.253575,0.253615,0,0,0,0,0,0,0,0,0,0.15791,0.166295,0.14595,0.14378,0.15977,0.160075,0.159395,0.168025,0.16063,0.150035,0.166755,0.22189,0.225435,0.241855,0.20956,0.15121,0.196505,0.20351,0.204485,0.23045,0.244905,0.24516,0.24529,0.245145,0.245165,0.24521,0.245235,0.24577,-0.01687,-0.017009,-0.0211985,-0.026139,-0.025805,-0.0256755,-0.0256385,-0.025861,-0.0163695,-0.025546,-0.0163415,-0.0117904,-0.0070443,-0.0069331,-0.00731315,-0.01636,-0.016425,-0.00737805,-0.00742435,0.0023639,-0.016425,-0.0162395,-0.021282,-0.0164805,-0.0069331,-0.00697945,-0.00702575,-0.00220575,0.0024288,0.0025586,-0.002419,0.0020951,0.0119575,0.0118555,0.00270685,0.0120685,0.0071748,-0.00655305,0.00723955,0.0025308,-0.00676625,0.0025586,0.012004,0.0025215,-0.0117347,-0.00675695,-0.00707215,-0.00706285,0.01205,-0.0066365,-0.0068775,-0.0117531,-0.00712775,-0.00694235,-0.0162765,-0.00695165,-0.00691455,-0.0163785,-0.025694,-0.00691455,0.01205
"1121",39,"A_M1052OM02_3S1RNA",FALSE,-1.582,-2.0654,-1.7578,-0.41808,0.96808,-1.36235,-0.74706,-1.011,-0.57107,-1.3183,-1.6699,-0.746935,-0.1100745,-0.39576,-1.9775,-1.3183,1.09875,-0.96679,-2.50405,-1.18695,-0.637115,0.351135,-1.2744,-1.2305,-1.2305,-0.96649,-0.17578,0.329285,-0.68136,-2.1095,-1.2533,-0.81298,0.79101,-0.96679,-1.1207,-1.5381,-1.9776,0.459705,0.922545,0.065746,-1.4722,-2.7252,-2.04265,1.42735,0.8789,-0.92284,-1.80185,-1.36225,-0.26414,1.18645,-1.3402,-1.0986,-0.2865,0.43902,-1.1428,-1.7139,-1.0107,-0.68158,-0.176165,-0.21955,-0.043945,0.24464,0.192615,0.19243,0.193175,0.2039,0.205585,0.206935,0.20689,0.20701,0.22503,0.225635,0.225715,0.2256,0.22558,0.22567,0.238615,0.23943,0.24193,0.24587,0.24513,0.19337,0.228965,0.23154,0.23165,0.238325,0.24014,0.2401,0.240065,0.24012,0.242445,0.213545,0.20509,0.235915,0.23519,0.214715,0.21445,0.214585,0.214465,0.251235,0.25542,0.2563,0.255975,0.253965,0.243285,0.244375,0.244305,0.168385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072668,-0.0069331,-0.00724825,-0.0116417,-0.00718335,-0.0163415,-0.0163415,-0.0068589,-0.0162115,-0.00715555,-0.0118271,-0.016202,-0.016471,-0.0073502,-0.016425,-0.016295,-0.0255825,-0.016425,-0.016397,-0.0163785,-0.0068775,-0.0254345,-0.0163045,-0.0070072,-0.00758195,-0.0080732,-0.016425,-0.0166105,-0.02105,-0.0161745,-0.0070165,-0.0164065,-0.0258425,-0.016425,-0.016054,-0.00724825,-0.0071092,-0.00695165,-0.0165915,-0.016462,-0.0069331,-0.0162765,-0.0118831,-0.0212445,-0.0256475,-0.016156,-0.0071926,0.00254005,-0.00685895,5.23705,8.16575,9.55095,10.121,13.0915,14.5585,15.7825,15.8205,15.8775,14.9425,14.079,14.611
"1122",33,"A_M1053OM03_1S3RNA",FALSE,-1.1865,-0.527295,-0.197735,-0.966685,-0.79101,-0.3955,-0.900915,-1.1426,-0.35156,-0.681145,-0.70312,-0.96679,-0.769035,-0.74706,-0.74706,-0.50541,-0.30761,-1.8896,-1.8017,-1.4502,-0.76899,-0.48339,0.307615,-1.12065,-0.52734,-1.0547,-0.8789,-0.57128,-0.83495,-0.615185,-0.52734,-1.604,-0.65917,-0.50545,-0.0659175,-0.52734,-0.79101,-0.83495,-0.856925,-0.043945,0.08789,-0.48339,-1.5381,-1.3183,0.52734,-0.812985,-0.043945,-0.263755,-0.48339,-0.48339,-0.681015,-0.483565,-0.83495,-0.329715,0,-1.0547,-0.24165,-0.131855,-0.90087,-0.92284,-1.0107,0.23118,0.251215,0.251105,0.23337,0.240365,0.248525,0.26026,0.26653,0.26649,0.26643,0.266445,0.266045,0.20771,0.235545,0.23548,0.234185,0.23412,0.234145,0.23412,0.23408,0.22003,0.207085,0.207695,0.234195,0.216495,0.21545,0.21545,0.215385,0.215445,0.21537,0.215345,0.214835,0.19478,0.193515,0.216385,0.217955,0.22722,0.22738,0.22732,0.22733,0.226955,0.212965,0.212925,0.212805,0.212555,0.21229,0.212905,0.213335,0.22217,0.22229,0.222,0.207215,0.224625,0.224785,0.224105,0.201135,0.200435,0.221555,0.2285,0.23077,0.230645,0.16862,0.16841,0.159315,0.168665,0.1592,0.1686,0.15917,0.159335,0.15915,0.168545,0.16842,0.16863,0.178095,0.16856,0.159265,0.16868,0.16867,0.178095,0.16867,0.173485,0.16867,0.178205,0.178105,0.168755,0.187485,0.187695,0.187575,0.178205,0.187645,0.187585,0.18769,0.187665,0.196935,0.197015,0.18765,0.18759,0.18765,0.18762,0.187685,0.187615,0.183045,0.18765,0.187605,0.18765,0.18765,0.187675,0.18765,0.18773,0.18765,0.19237,0.197075,0.187645,0.187635,0.187615,0.18765,0.20661,0.18759,0.187605,0.17816,0.18779,0.17816
"1123",34,"A_M1053OM03_1S3RNA",FALSE,-0.70325,-0.52734,-0.08789,-1.1865,-0.06608749,-0.790925,0.17578,-0.70312,-0.52734,-1.4062,-0.285535,-0.83495,0.13183,-0.351645,-0.5933,-0.35156,-0.74706,0,0.043945,-0.83495,-0.988745,-1.1865,-0.17578,-0.76917,-0.70312,-0.725175,0.13205,-0.79101,-1.51615,-0.35156,-0.197665,-0.70312,-0.70312,-0.65917,-1.1426,-1.1426,-0.9449,-0.52734,-0.57128,-0.76908,-0.74706,-0.74706,-0.83495,-0.52734,-0.83495,-0.52734,-0.57128,-1.0547,-1.1426,-1.3623,-1.3623,-1.8457,-1.0986,-1.1426,-1.3183,-1.05465,-1.67,-1.29635,-1.6699,-0.76895,-1.0986,0.212825,0.172295,0.18337,0.178095,0.188835,0.20465,0.20896,0.190695,0.1912,0.20925,0.212455,0.212935,0.212895,0.1951,0.204725,0.205175,0.205905,0.206785,0.207865,0.207735,0.206525,0.194995,0.1691,0.192145,0.195965,0.19574,0.19496,0.175665,0.195735,0.19955,0.200135,0.200095,0.200035,0.199575,0.18857,0.197355,0.201565,0.20263,0.202695,0.202735,0.202635,0.202625,0.202735,0.203495,0.20362,0.205225,0.206125,0.206605,0.220295,0.22145,0.221385,0.221395,0.22133,0.221175,0.192925,0.19298,0.19308,0.192625,0.192405,0.19255,0.19234,0.18785,0.206575,0.18765,0.187725,0.18765,0.187725,0.18774,0.20659,0.197205,0.1972,0.192425,0.197055,0.19703,0.197115,0.18776,0.18765,0.18774,0.18765,0.187695,0.19704,0.18773,0.197005,0.197105,0.20661,0.18773,0.20656,0.197085,0.19742,0.20663,0.188205,0.196995,0.19715,0.20197,0.19753,0.19703,0.2018,0.197105,0.197105,0.192355,0.19714,0.19708,0.18774,0.18818,0.19712,0.197055,0.18765,0.192365,0.187805,0.18765,0.18765,0.187595,0.18737,0.178245,0.1876,0.19247,0.18769,0.19703,0.18774,0.192455,0.18765,0.18768
"1124",35,"A_M1053OM03_1S3RNA",FALSE,-1.1865,-0.8789,-1.12065,-1.2305,-1.71375,-1.9336,-1.5381,-1.4062,-1.1426,-1.0986,-1.1865,-0.83521,0.30761,-0.65917,-1.3183,-1.0986,-0.043945,0.65917,-0.48339,-0.3955,-0.92284,-0.219895,-0.46112,-0.439665,-1.3623,-0.26367,-0.61523,-0.8789,-0.65917,-0.395675,-0.43962,-0.57128,-0.57128,-0.83495,-0.21972,-0.30761,-0.52734,-0.52734,-1.2305,-1.53805,-1.5818,-1.2744,-0.681275,-1.582,-1.4062,-1.0107,-0.417645,-1.4502,-1.4502,-1.4062,-1.0107,-1.0107,-0.92284,-1.1204,-0.52734,-1.1426,-1.0547,-1.0986,-1.1209,-0.813195,-1.2741,0.193345,0.19531,0.196065,0.20376,0.205125,0.206325,0.208635,0.21099,0.21122,0.215145,0.21836,0.203225,0.20269,0.202745,0.20272,0.202685,0.20265,0.20254,0.20279,0.202625,0.20269,0.202635,0.202735,0.202595,0.202705,0.202835,0.20354,0.20356,0.203505,0.2035,0.203495,0.203525,0.20356,0.20351,0.203505,0.203605,0.193755,0.19254,0.192905,0.193675,0.19426,0.20175,0.20254,0.202895,0.20355,0.20353,0.20348,0.20349,0.203455,0.203545,0.20357,0.20338,0.190975,0.195905,0.1961,0.196605,0.196805,0.198915,0.20565,0.211855,0.21193,0.19695,0.18777,0.187685,0.187665,0.187675,0.19228,0.18768,0.178165,0.18765,0.187565,0.18763,0.18761,0.18765,0.18765,0.19705,0.18771,0.18765,0.18767,0.18765,0.18753,0.18767,0.18765,0.196585,0.18765,0.18777,0.18762,0.18761,0.18765,0.18764,0.18765,0.18766,0.18776,0.197055,0.187555,0.178195,0.18765,0.18758,0.18775,0.18772,0.18766,0.18773,0.187775,0.18765,0.18765,0.18285,0.18765,0.18763,0.187705,0.18765,0.18774,0.18764,0.18765,0.187675,0.18753,0.18765,0.18766,0.187535,0.187445,0.18765,0.17819,0.20641
"1125",36,"A_M1053OM03_1S3RNA",FALSE,-0.9225,-1.16425,-1.8017,-2.417,-2.0215,-1.8017,-2.0215,-2.0654,-1.64855,-2.1094,-1.5602,-1.2305,-2.1533,-1.2305,-1.0761,-0.92284,-0.92284,-2.3291,-1.88985,-1.88985,-1.93375,-1.7139,-1.4941,-1.6043,-1.0986,-1.8896,-1.3623,-1.1426,-0.74706,0.439535,-0.21972,-0.26367,-0.35156,-0.79101,-0.769035,-0.52734,-0.6151,-0.57128,0.17578,-0.3955,-0.48339,-0.52734,-0.417475,-0.48339,-1.45045,-0.92284,-0.08789,-0.35156,-0.13183,-0.13183,-1.0547,-0.21985,-0.3077,-0.505365,-1.2305,-0.70312,-0.65917,-0.61523,-0.8789,-0.92284,-0.8789,0.21209,0.21201,0.212005,0.212535,0.222015,0.205075,0.215505,0.21795,0.218035,0.217935,0.21797,0.217965,0.217855,0.207,0.206035,0.20693,0.20685,0.20683,0.206625,0.20606,0.20601,0.206915,0.20692,0.206935,0.20689,0.207975,0.226455,0.228235,0.22819,0.22727,0.19916,0.194685,0.18936,0.189135,0.189045,0.18909,0.18901,0.18186,0.1815,0.182215,0.19587,0.19583,0.195855,0.195825,0.19604,0.19663,0.20164,0.20275,0.202465,0.19013,0.204355,0.2069,0.2094,0.20965,0.21039,0.2103,0.2103,0.210315,0.210275,0.21025,0.21047,0.17806,0.18765,0.182875,0.18765,0.178175,0.1875,0.17809,0.17816,0.1781,0.18748,0.17854,0.17815,0.16867,0.17813,0.17827,0.17795,0.17825,0.18284,0.18738,0.17865,0.17844,0.18738,0.18759,0.17816,0.17816,0.1875,0.168675,0.16867,0.16871,0.168685,0.168725,0.178205,0.17825,0.182725,0.178355,0.178205,0.17816,0.17853,0.187595,0.18738,0.178195,0.187585,0.182865,0.18759,0.178455,0.18737,0.17816,0.17808,0.17816,0.183115,0.18758,0.177835,0.17816,0.168835,0.16887,0.16867,0.16878,0.178195,0.16884,0.17813,0.17816
"1126",37,"A_M1053OM03_1S3RNA",FALSE,-0.43945,-0.37383,-0.2856,-1.3403,-0.79101,-0.46172,-0.043945,-1.0107,-0.13183,-1.4941,-0.15372,-0.57128,-0.52691,-0.70312,-0.54931,-0.241565,-0.26367,-0.988445,-0.8789,-1.0986,-0.57128,-0.220025,-0.83495,-1.0327,-0.81277,-0.96679,-0.8789,-0.8789,-0.043945,-0.263455,-1.0107,-1.3183,-0.57128,-0.70312,-0.35156,-0.70295,-0.61523,-1.0107,-0.50562,-1.2305,-0.505365,0.13183,0,-0.96679,-0.747275,-1.0547,0.000300405,-0.043945,-0.308045,-0.79101,0.9449,-0.19775,-0.70299,-1.5382,1.0104,-0.08789,0.65917,-0.57128,-0.08789,-0.505365,-0.13218,0.21031,0.21028,0.21034,0.210335,0.210295,0.210285,0.200345,0.200105,0.20031,0.202445,0.203375,0.203625,0.203595,0.20342,0.203465,0.203645,0.203415,0.203575,0.203465,0.20345,0.2036,0.2029,0.19489,0.191445,0.20577,0.216565,0.21715,0.217125,0.217105,0.21719,0.21709,0.21714,0.21713,0.21713,0.217175,0.206565,0.19645,0.182195,0.18469,0.199515,0.20014,0.201005,0.200955,0.20067,0.195085,0.19498,0.204075,0.205655,0.22741,0.227265,0.22723,0.210965,0.19665,0.19581,0.195795,0.196175,0.20457,0.2066,0.20693,0.207105,0.20712,0.16876,0.16865,0.17345,0.169245,0.17796,0.168685,0.17815,0.17826,0.17798,0.178215,0.173425,0.17817,0.16875,0.178075,0.17812,0.17815,0.17817,0.17814,0.17816,0.17809,0.178335,0.17816,0.178455,0.178315,0.178185,0.17801,0.17826,0.17816,0.16869,0.168695,0.17816,0.178225,0.169,0.17816,0.16867,0.17815,0.17844,0.18764,0.18765,0.178195,0.18765,0.17817,0.18753,0.187565,0.18765,0.18756,0.17808,0.178335,0.17808,0.173575,0.168785,0.17816,0.18765,0.18765,0.178175,0.1872,0.17816,0.18767,0.178225,0.17804,0.19721
"1127",38,"A_M1053OM03_1S3RNA",FALSE,-1.2313,-0.26367,0.0659175,-0.70312,-0.043515755,-0.988745,-1.0547,-0.39525,-1.0544,-3.2739,-1.91175,-1.91175,-0.35156,-1.8457,-1.9775,-1.8017,-1.8017,-1.4719,-1.9334,-1.73585,-0.83517,-1.8457,-1.2523,-2.0215,-0.92284,-1.07665,-1.4502,-1.8017,-1.8896,-1.7578,-1.5823,-1.6699,-0.83495,-0.92284,-0.57128,-0.81285,-1.0986,-1.07665,-0.96679,-0.92284,-1.23045,-1.2744,-1.0107,-0.83495,-0.79101,-0.3955,-0.944645,-1.31865,-1.2305,-0.70312,-0.79101,-1.165,-0.505365,-1.4502,-0.8789,-1.1206,-0.17578,-0.417645,-1.1426,-1.1426,-1.5381,0.20677,0.206935,0.207055,0.20689,0.206775,0.20688,0.20684,0.206885,0.20695,0.206825,0.20697,0.206955,0.20689,0.20698,0.2078,0.20788,0.20867,0.20859,0.208545,0.208685,0.208515,0.208605,0.209385,0.2093,0.20821,0.19751,0.19669,0.19674,0.20414,0.20975,0.210305,0.21027,0.21026,0.21035,0.19944,0.194315,0.194115,0.19425,0.19415,0.19407,0.195385,0.212195,0.21211,0.211325,0.21113,0.21106,0.209685,0.20791,0.20771,0.20757,0.18163,0.195855,0.21297,0.214595,0.214505,0.21456,0.214605,0.21462,0.213895,0.194285,0.18943,0.17818,0.1782,0.17834,0.17824,0.17816,0.182725,0.18761,0.178675,0.18765,0.187815,0.18759,0.18758,0.187485,0.18765,0.18764,0.187465,0.18755,0.18765,0.18801,0.182975,0.178325,0.18765,0.18763,0.187705,0.18759,0.196945,0.18765,0.18765,0.187325,0.18765,0.18774,0.19699,0.18759,0.18765,0.18765,0.187685,0.18766,0.18789,0.187685,0.18778,0.18765,0.183025,0.18758,0.18765,0.18765,0.18761,0.18765,0.18758,0.187385,0.18776,0.19711,0.19714,0.18737,0.19714,0.19702,0.187705,0.187605,0.18765,0.18775,0.19714,0.19736
"1128",39,"A_M1053OM03_1S3RNA",FALSE,-0.57189,-0.3955,-1.3183,-0.83495,-1.1426,-0.658745,-0.79101,-0.8789,-0.92284,-1.5381,-0.46142,-0.659435,-0.30761,-0.658445,-0.8789,-1.0107,-0.92284,-0.8789,-0.96679,-1.0547,-0.96679,-0.94525,-0.219725,-1.2305,-1.2085,-0.35156,-0.52734,-0.48339,-1.2522,-1.1865,-1.31815,-0.52807,-1.2305,-0.87873,-0.769295,-0.35156,-0.8789,-1.2081,-0.70355,-0.615015,-0.26367,-0.6372,-1.2744,-0.72509,-0.83495,-0.3955,-0.94394,-0.637075,0.08789,-0.3955,-0.30761,-0.26367,-0.43945,-0.043945,-0.19775,-0.3955,-0.35156,-1.626,-0.571325,-0.08789,-0.26367,0.1892,0.189145,0.189835,0.20692,0.2112,0.211185,0.185625,0.181405,0.18076,0.18179,0.182475,0.182225,0.182115,0.18226,0.203485,0.204985,0.20596,0.20735,0.20775,0.20777,0.20776,0.207685,0.20778,0.20994,0.2191,0.220475,0.21973,0.20068,0.200945,0.200985,0.201,0.201,0.2114,0.21595,0.216285,0.21625,0.216225,0.216305,0.216245,0.21311,0.19232,0.193185,0.193345,0.19331,0.193245,0.193315,0.19388,0.20518,0.21214,0.21375,0.21376,0.21373,0.21376,0.213685,0.213705,0.19435,0.19405,0.193795,0.187995,0.18733,0.1873,0.19714,0.197065,0.19243,0.1878,0.19249,0.18785,0.196945,0.19807,0.197205,0.20211,0.19218,0.19712,0.197345,0.201515,0.20628,0.196815,0.197225,0.19244,0.19713,0.19711,0.196975,0.19713,0.18766,0.19709,0.18765,0.18765,0.187695,0.197215,0.196975,0.19714,0.19739,0.197115,0.19714,0.187815,0.19715,0.19701,0.187805,0.18755,0.19713,0.18777,0.19722,0.20639,0.206475,0.197,0.19725,0.19714,0.20663,0.20175,0.20661,0.206475,0.19714,0.206565,0.19711,0.18774,0.197085,0.19714,0.20654,0.20663,0.20182,0.20658,0.21612
"1129",40,"A_M1053OM03_1S3RNA",FALSE,-0.96645,-0.28564,-0.3955,-0.57128,-0.68158,-0.417045,-0.57128,-0.46142,-0.61523,-0.74706,-0.52734,-0.35156,-0.92284,-0.43945,-1.0105,-0.8789,-0.8789,-1.1426,-0.79101,-1.29665,-1.0985,-0.26367,-1.2086,-0.79101,-0.81341,-0.8789,-0.769035,-0.417565,-0.83495,-0.944515,-0.92284,-0.96679,-0.923275,-0.307615,-1.2744,-0.65917,-0.74706,-0.96677,-1.3183,-1.5381,-1.582,-0.593255,-1.5161,-1.2305,-1.4062,-1.2305,-1.3183,-1.626,-0.61523,-1.03235,-1.8457,-1.4062,-0.9449,-1.0107,-1.0107,-1.1865,-1.0547,-1.14265,-0.70321,-0.92254,-1.0547,0.18724,0.187395,0.187295,0.187565,0.18753,0.18862,0.20176,0.20189,0.20169,0.201785,0.20184,0.20185,0.20189,0.201785,0.201815,0.201235,0.20257,0.223245,0.223965,0.223945,0.22363,0.198525,0.198285,0.1983,0.195335,0.194955,0.19507,0.195625,0.196415,0.19667,0.196335,0.19668,0.19684,0.196615,0.197275,0.20913,0.209195,0.197925,0.209135,0.209475,0.209465,0.20953,0.20939,0.200915,0.192075,0.193585,0.21495,0.21709,0.21711,0.21716,0.217135,0.21725,0.218195,0.21977,0.220615,0.22058,0.220035,0.218935,0.218855,0.218765,0.21886,0.20656,0.20663,0.21146,0.216,0.21601,0.20691,0.20636,0.206715,0.20663,0.20663,0.206595,0.206695,0.20661,0.19722,0.20663,0.20663,0.20661,0.19681,0.18775,0.19719,0.206465,0.20665,0.206575,0.197345,0.20664,0.20663,0.20663,0.20669,0.206595,0.20663,0.20663,0.206605,0.20658,0.20659,0.20667,0.19716,0.20169,0.20662,0.20653,0.206345,0.197105,0.206445,0.20663,0.206485,0.20685,0.20652,0.19714,0.18778,0.19713,0.20155,0.19717,0.19718,0.1969,0.18776,0.196915,0.192415,0.19703,0.19718,0.18765,0.19677,0.20663
